Feature,Random Forest,Gradient Boosting
model_name_GLK300,9.809825260339238e-06,0.0
model_name_J5,9.741677794806184e-06,0.0
model_name_Priora,9.657132282104091e-06,0.0
model_name_Explorer,9.614307766059516e-06,0.0
model_name_207,9.598838169411564e-06,0.0
model_name_Actyon,9.570370528661662e-06,0.0
model_name_Gran Turismo,9.490340127751109e-06,0.0
model_name_GX,9.461037695322705e-06,0.0
model_name_C250,9.367920516953715e-06,0.0
model_name_S70,9.353364997350166e-06,0.0
model_name_ELR,9.349441800713933e-06,0.0
model_name_Signum,9.331206023587436e-06,0.0
model_name_Nexia,9.316414507067537e-06,0.0
model_name_2109,9.189612886349315e-06,0.0
model_name_C30,9.187476718895986e-06,0.0
model_name_Fit,9.18252841317419e-06,0.0
model_name_Starex,9.1489042868417e-06,0.0
model_name_Scirocco,9.118166098357383e-06,0.0
model_name_A7,9.111836327925856e-06,0.0
model_name_Escalade,9.077393796111921e-06,0.0
model_name_Serena,8.961696176322485e-06,0.0
model_name_E280,8.961575335259436e-06,0.0
model_name_M,8.930788533819069e-06,0.0
model_name_Tipo,8.886254560140482e-06,0.0
model_name_S4,8.762817108648823e-06,0.0
model_name_Clubman,8.504199207421221e-06,0.0
model_name_Antara,8.411341183600747e-06,0.0
model_name_Aygo,8.334552002459967e-06,0.0
model_name_Vitara,8.289878924618946e-06,0.0
model_name_2102,8.208907261730981e-06,0.0
model_name_Vivaro,8.20220235568896e-06,0.0
model_name_3110,8.034744338363787e-06,0.0
model_name_Granada,8.005149123483975e-06,0.0
model_name_Regal,7.938495803735948e-06,0.0
model_name_Ascona,7.874267849196639e-06,0.0
model_name_L400,7.869176946882611e-06,0.0
model_name_Kappa,7.823664278800077e-06,0.0
model_name_Panda,7.773071885265547e-06,0.0
model_name_Breez,7.744425813380303e-06,0.0
model_name_Cirrus,7.738583649307654e-06,0.0
model_name_Musso,7.719535497168057e-06,0.0
model_name_Orion,7.660411240700982e-06,0.0
model_name_Paceman,7.553352381778191e-06,0.0
model_name_Alto,7.526299173056772e-06,0.0
model_name_Tourneo,7.427950383003102e-06,0.0
model_name_2131,7.402838799643629e-06,0.0
model_name_Vaneo,7.338346048479403e-06,0.0
model_name_Vanette,7.277588853313333e-06,0.0
model_name_Sens,7.221928212952309e-06,0.0
model_name_Pride,7.0206324440691184e-06,0.0
model_name_Probe,6.989012313400955e-06,0.0
model_name_S550,6.946053598219174e-06,0.0
model_name_Magentis,6.9428954167085434e-06,0.0
model_name_M2,6.839265896831558e-06,0.0
model_name_850,6.784682363613499e-06,0.0
model_name_Equinox,6.7744535906857745e-06,0.0
model_name_E63 AMG,6.7239679327890845e-06,0.0
model_name_Eclipse,6.721911358037518e-06,0.0
model_name_Granta,6.720731308693426e-06,0.0
model_name_208,6.619894944312753e-06,0.0
model_name_Equus,6.575182999776303e-06,0.0
model_name_Countryman,6.523265202596818e-06,0.0
model_name_2114,6.50135300991972e-06,0.0
model_name_164,6.4797529951712074e-06,0.0
model_name_405,6.449322471736892e-06,0.0
model_name_Wrangler,6.403835626104085e-06,0.0
model_name_3151,6.396214305616626e-06,0.0
model_name_XKR,6.344585480357547e-06,0.0
model_name_C70,6.320396897481772e-06,0.0
model_name_ML400,6.303304410156383e-06,0.0
model_name_EcoSport,6.294810340737796e-06,0.0
model_name_Talisman,6.2925157552913615e-06,0.0
model_name_ZDX,6.280429051275263e-06,0.0
model_name_Ridgeline,6.25315191051877e-06,0.0
model_name_XJ,6.229979328048209e-06,0.0
model_name_401,6.221973708287174e-06,0.0
model_name_Q3,6.205006149716916e-06,0.0
model_name_RDX,6.202161483544941e-06,0.0
model_name_E240,6.18274925428337e-06,0.0
model_name_A160,6.17719877815953e-06,0.0
model_name_GLK220,6.141821866738594e-06,0.0
model_name_А21,6.120413407561992e-06,0.0
model_name_Integra,6.0599055619943256e-06,0.0
model_name_Emgrand,5.947496829314875e-06,0.0
model_name_540,5.899529867283848e-06,0.0
model_name_Multipla,5.894577501439516e-06,0.0
model_name_V90,5.872427723753596e-06,0.0
model_name_Brera,5.729478826650752e-06,0.0
model_name_NV200,5.726728075636792e-06,0.0
model_name_Kadett,5.677628300639156e-06,0.0
model_name_PT Cruiser,5.648065570860037e-06,0.0
model_name_C63AMG,5.634819111462556e-06,0.0
model_name_Xedos 6,5.621339112205653e-06,0.0
model_name_Enclave,5.520841767655116e-06,0.0
model_name_Carens,5.424442429956231e-06,0.0
model_name_G400,5.4227926976577245e-06,0.0
model_name_X2,5.411885526530231e-06,0.0
model_name_Arosa,5.2116613031843766e-06,0.0
model_name_Rexton,5.155537671293193e-06,0.0
model_name_Contour,5.144295741425608e-06,0.0
model_name_GLA250,5.1429378767968624e-06,0.0
model_name_Lybra,5.1219973711186025e-06,0.0
model_name_QQ,5.101312054512726e-06,0.0
model_name_630,5.079218078967255e-06,0.0
model_name_2206,5.0360182095398285e-06,0.0
model_name_Epica,5.0151942790086024e-06,0.0
model_name_216,4.94542126501955e-06,0.0
model_name_Lumina,4.915005942836709e-06,0.0
model_name_Echo,4.897386862887928e-06,0.0
model_name_Jumpy,4.882874031453116e-06,0.0
model_name_FR-V,4.879641235224404e-06,0.0
model_name_2008,4.876744923943516e-06,0.0
model_name_B200,4.86413859960998e-06,0.0
model_name_Volt,4.85376460093302e-06,0.0
model_name_SC7,4.851658360281179e-06,0.0
model_name_SL320,4.797098929596304e-06,0.0
model_name_147,4.79682597759734e-06,0.0
model_name_NX,4.7924292959554465e-06,0.0
model_name_Chance,4.769999324776035e-06,0.0
model_name_306,4.7666584715876234e-06,0.0
model_name_Santana,4.72861737175854e-06,0.0
model_name_C230,4.662703762565605e-06,0.0
model_name_Panamera,4.645707905086676e-06,0.0
model_name_BX,4.6448465285858006e-06,0.0
model_name_Defender,4.636085130055354e-06,0.0
model_name_S8,4.5924698670675015e-06,0.0
model_name_Legend,4.578509023487766e-06,0.0
model_name_Rekord,4.547489584580678e-06,0.0
model_name_Firebird,4.471017048070874e-06,0.0
model_name_Linea,4.440662171550759e-06,0.0
model_name_Maverick,4.41950044760856e-06,0.0
model_name_E260,4.3754713120373355e-06,0.0
model_name_Q,4.345410644135978e-06,0.0
model_name_106,4.315980618226157e-06,0.0
model_name_Jazz,4.313788590384728e-06,0.0
model_name_Mokka,4.252908918807189e-06,0.0
model_name_A180,4.203711290717512e-06,0.0
model_name_Calibra,4.199218555318267e-06,0.0
model_name_Korando,4.197857630644273e-06,0.0
model_name_Montero,4.189330893993654e-06,0.0
model_name_Intrepid,4.1862708707077465e-06,0.0
model_name_Picanto,4.175397344166154e-06,0.0
model_name_Tiburon,4.1004496505664584e-06,0.0
model_name_Navara,4.063306418515774e-06,0.0
model_name_Rodius,4.061636620923848e-06,0.0
engine_fuel_electric,4.050810529790434e-06,0.0
model_name_2705,4.009536154760314e-06,0.0
model_name_М20,3.999025373006113e-06,0.0
model_name_Atlas,3.9338228981736775e-06,0.0
model_name_Protege,3.908946883810382e-06,0.0
model_name_Vario,3.89421708669703e-06,0.0
model_name_C3 Picasso,3.868972525321037e-06,0.0
model_name_69,3.852105395184521e-06,0.0
model_name_XV,3.806229819735076e-06,0.0
model_name_31029,3.80226056430416e-06,0.0
model_name_Leganza,3.7732413090800962e-06,0.0
model_name_CTS,3.7267300485841554e-06,0.0
model_name_Odyssey,3.715685486224461e-06,0.0
model_name_Partner Tepee,3.6752706000077604e-06,0.0
model_name_Fox,3.668480072660235e-06,0.0
model_name_2121,3.6626058605724147e-06,0.0
model_name_XM,3.613509130577528e-06,0.0
model_name_2110,3.6032102074486708e-06,0.0
model_name_Thunderbird,3.5638311024175458e-06,0.0
model_name_Pajero Sport,3.54764810523071e-06,0.0
model_name_LS,3.5276422472722495e-06,0.0
model_name_A170,3.496149765560248e-06,0.0
model_name_118,3.4603487253081016e-06,0.0
model_name_CL500,3.435577393219522e-06,0.0
model_name_Getz,3.374858226916409e-06,0.0
model_name_Agila,3.330696654842532e-06,0.0
model_name_911,3.3099377897013492e-06,0.0
model_name_Tracker,3.294587096784654e-06,0.0
model_name_MX-3,3.2457105304803155e-06,0.0
model_name_Z3,3.21867389211176e-06,0.0
model_name_Stream,3.169616802324865e-06,0.0
model_name_L200,3.082567406840941e-06,0.0
model_name_Amulet,3.0651617469955634e-06,0.0
model_name_Genesis,3.04489633459127e-06,0.0
model_name_760,3.0372040620733357e-06,0.0
model_name_469,3.0233324970447064e-06,0.0
model_name_Cooper S,3.0125587464715003e-06,0.0
model_name_31512,2.9911068349229716e-06,0.0
engine_type_electric,2.9780935414895076e-06,0.0
model_name_Cherokee,2.9583766094473436e-06,0.0
model_name_Retona,2.894567663076889e-06,0.0
model_name_Edge,2.8721590625138197e-06,0.0
model_name_Concerto,2.8436150386438004e-06,0.0
model_name_RSX,2.833748266265333e-06,0.0
model_name_R350,2.826492587380213e-06,0.0
model_name_Cooper,2.7962424117000865e-06,0.0
model_name_435,2.7867263499832563e-06,0.0
model_name_X6 M,2.7745330212564546e-06,0.0
model_name_Venga,2.7194000282217027e-06,0.0
model_name_Kalina,2.7173118310612316e-06,0.0
model_name_31105,2.7156978062652738e-06,0.0
model_name_Combo,2.7083455784217537e-06,0.0
model_name_Demio,2.694867335143611e-06,0.0
model_name_X50,2.676033447111314e-06,0.0
model_name_Forenza,2.6660962351978624e-06,0.0
model_name_E290,2.6578407363068345e-06,0.0
model_name_Emgrand 7,2.654529108321965e-06,0.0
model_name_Supra,2.5893051863669833e-06,0.0
model_name_Journey,2.555550679272111e-06,0.0
model_name_Eos,2.5258922076501613e-06,0.0
model_name_ML300,2.50181146366078e-06,0.0
model_name_Expedition,2.475940322433453e-06,0.0
model_name_RL,2.473897211114362e-06,0.0
model_name_TT,2.463475805469816e-06,0.0
model_name_Frontier,2.4606827684941368e-06,0.0
model_name_Titan,2.4566216362580952e-06,0.0
model_name_Urban Cruiser,2.4369147971767462e-06,0.0
model_name_One,2.4153917198781846e-06,0.0
model_name_Phaeton,2.408653450871238e-06,0.0
model_name_T6 Caravelle,2.403380526272437e-06,0.0
model_name_S430,2.3952900320937056e-06,0.0
model_name_Hilux,2.3776952810579335e-06,0.0
model_name_640,2.3481732851563443e-06,0.0
model_name_S220,2.3142977498103274e-06,0.0
model_name_М5,2.3112014794907895e-06,0.0
model_name_301,2.2965976369094657e-06,0.0
model_name_900,2.2811492036605103e-06,0.0
model_name_645,2.2784671667702485e-06,0.0
model_name_965,2.27198691002928e-06,0.0
model_name_ML280,2.26907669975863e-06,0.0
model_name_ix55,2.2665692287116366e-06,0.0
model_name_CLK240,2.165028506745564e-06,0.0
model_name_4008,2.1433517514115836e-06,0.0
model_name_Prelude,2.1427420599560055e-06,0.0
model_name_A150,2.137322102040537e-06,0.0
model_name_3221,2.1366179790362146e-06,0.0
model_name_MK,2.1096604975068697e-06,0.0
model_name_Cebrium,2.101826556200261e-06,0.0
model_name_Durango,2.1011215647827313e-06,0.0
model_name_Space Gear,2.0856009704083037e-06,0.0
model_name_C280,2.0799046177301165e-06,0.0
model_name_428,2.0664511325039204e-06,0.0
model_name_Dedra,2.0073875866469626e-06,0.0
model_name_2120,2.006599561276958e-06,0.0
model_name_Crown,1.9937355586002017e-06,0.0
model_name_IQ,1.9920146435286087e-06,0.0
model_name_Shuma,1.9896884311514946e-06,0.0
model_name_Spectra,1.9832761117868013e-06,0.0
model_name_De Ville,1.9611326849528953e-06,0.0
model_name_4007,1.95490757513939e-06,0.0
model_name_3102,1.948989452211015e-06,0.0
model_name_S90,1.9407169235753022e-06,0.0
model_name_2104,1.9400694118837573e-06,0.0
model_name_3000GT,1.938166746090951e-06,0.0
model_name_Joice,1.9007631213595174e-06,0.0
model_name_9,1.896148127371572e-06,0.0
model_name_Albea,1.872879808365525e-06,0.0
model_name_MKZ,1.8487109476976695e-06,0.0
model_name_F250,1.8436251405048278e-06,0.0
model_name_21099,1.8348594692632075e-06,0.0
model_name_S6,1.830033683273425e-06,0.0
model_name_G300,1.8186095317835296e-06,0.0
model_name_Dokker,1.8056957793441452e-06,0.0
model_name_Orlando,1.8011059226369344e-06,0.0
model_name_Croma,1.7750050746549127e-06,0.0
model_name_21013,1.738425336926012e-06,0.0
model_name_NV S,1.7347350008077395e-06,0.0
model_name_Ram,1.7166267457139282e-06,0.0
model_name_RS6,1.6917175471490632e-06,0.0
model_name_Macan,1.690876964027997e-06,0.0
model_name_Луидор,1.6825459932121013e-06,0.0
model_name_C320,1.6746053152478433e-06,0.0
model_name_22,1.6263311996007134e-06,0.0
model_name_11,1.6144661221211427e-06,0.0
model_name_Alero,1.5851854950222423e-06,0.0
model_name_Tacuma,1.5683193719212957e-06,0.0
model_name_Santamo,1.5483912549274847e-06,0.0
model_name_31514,1.5479190772703847e-06,0.0
model_name_Cinquecento,1.5243414544891863e-06,0.0
model_name_Pixo,1.5120857791438163e-06,0.0
model_name_Insight,1.5038268731924949e-06,0.0
model_name_Freemont,1.502076866696215e-06,0.0
model_name_322133,1.4972813213347967e-06,0.0
model_name_X4,1.4705342097760715e-06,0.0
model_name_Model F,1.4702965120129467e-06,0.0
model_name_Mirage,1.4591255344605371e-06,0.0
model_name_Compass,1.458042804486201e-06,0.0
model_name_Niva,1.456413876462647e-06,0.0
model_name_X5 M,1.4468121187703944e-06,0.0
model_name_Armada,1.4374830459119095e-06,0.0
model_name_EC7,1.435405484592261e-06,0.0
model_name_Chaser,1.4352549524734145e-06,0.0
model_name_C4 AirCross,1.4323801294790916e-06,0.0
model_name_500,1.4314733760670447e-06,0.0
model_name_Spider,1.4187628214620056e-06,0.0
model_name_Tahoe,1.4167116764928797e-06,0.0
model_name_Koleos,1.4159899476191575e-06,0.0
model_name_Uno,1.4103325080866185e-06,0.0
model_name_2103,1.4020403546572774e-06,0.0
model_name_Sequoia,1.3315159953997767e-06,0.0
model_name_A210,1.324479791629129e-06,0.0
model_name_4Runner,1.3211247367978975e-06,0.0
model_name_Tourneo Custom,1.2831588667458431e-06,0.0
model_name_Lancer Evolution,1.261112616376706e-06,0.0
model_name_C25,1.2427783183912004e-06,0.0
model_name_Aerodeck,1.2415351752719991e-06,0.0
model_name_A4 Allroad,1.2408341582009474e-06,0.0
model_name_2757,1.2372936779447497e-06,0.0
model_name_Taurus,1.213422767132029e-06,0.0
model_name_Siena,1.2016564557180025e-06,0.0
model_name_CT,1.2006122357333137e-06,0.0
model_name_Bipper,1.1997448097534101e-06,0.0
model_name_MB100,1.1938938458991254e-06,0.0
model_name_Discovery Sport,1.1914001507678509e-06,0.0
model_name_Mohave,1.184214522691982e-06,0.0
model_name_218,1.1764388526581937e-06,0.0
model_name_1111,1.1398268206166154e-06,0.0
model_name_929,1.129789325401339e-06,0.0
model_name_2140,1.093942338644222e-06,0.0
model_name_Navigator,1.0874578320084596e-06,0.0
model_name_Hd,1.0846754806610365e-06,0.0
model_name_Hunter,1.0699090319690154e-06,0.0
model_name_412,1.0698556854306235e-06,0.0
model_name_Ranger,1.0254263018700453e-06,0.0
model_name_RX-8,1.0087756740277338e-06,0.0
model_name_335,1.006122204917074e-06,0.0
model_name_CLK320,1.0001424540016115e-06,0.0
model_name_Tigra,9.821810347984674e-07,0.0
model_name_940,9.710200872441886e-07,0.0
model_name_CLK270,9.680895145414476e-07,0.0
model_name_JX,9.63884897435386e-07,0.0
model_name_960,9.610275486144108e-07,0.0
model_name_90,9.590219984290961e-07,0.0
model_name_315,9.407619984082287e-07,0.0
model_name_LHS,9.357637570355889e-07,0.0
model_name_C-Crosser,9.226755331554e-07,0.0
model_name_Thesis,9.1108088602481e-07,0.0
model_name_Element,8.949850543779696e-07,0.0
model_name_Symbol,8.718949144625349e-07,0.0
model_name_550,8.601087063087516e-07,0.0
model_name_Bluebird,8.600158232003892e-07,0.0
model_name_125,8.492054897238914e-07,0.0
model_name_Cross Polo,8.242392908496688e-07,0.0
model_name_410,8.232756881743211e-07,0.0
model_name_Leone,8.181383995283859e-07,0.0
model_name_Favorit,8.070741192441513e-07,0.0
model_name_Giulietta,8.065861987006529e-07,0.0
model_name_GLE350,7.899411153865608e-07,0.0
model_name_Movano,7.798743118347999e-07,0.0
model_name_2115,7.744432150672136e-07,0.0
model_name_E430,7.664218792605665e-07,0.0
model_name_Pilot,7.402042025065168e-07,0.0
model_name_ML550,7.360213146482807e-07,0.0
model_name_LaCrosse,7.078089601076063e-07,0.0
model_name_Rendez Vous,7.045627960098e-07,0.0
model_name_Mii,6.815332867537655e-07,0.0
model_name_Соболь,6.651260086363595e-07,0.0
model_name_i10,6.576282069557848e-07,0.0
model_name_DS4,6.558187745818343e-07,0.0
model_name_MKC,6.527903779031403e-07,0.0
model_name_ix20,6.517406553405686e-07,0.0
model_name_GLC250,6.511158493576473e-07,0.0
model_name_Lodgy,6.450454820863578e-07,0.0
model_name_Monterey,6.373873442750916e-07,0.0
model_name_Freestyle,6.369364413095429e-07,0.0
model_name_Delta,6.317312029280571e-07,0.0
model_name_Dart,6.242344730076397e-07,0.0
model_name_EX7,6.221676580654061e-07,0.0
model_name_Nemo,6.178217900657338e-07,0.0
model_name_1007,6.109247415074245e-07,0.0
model_name_Grand Starex,6.039999520196819e-07,0.0
model_name_21214,6.031803738612717e-07,0.0
model_name_Jimny,5.98102343980728e-07,0.0
model_name_200SX,5.910126473113791e-07,0.0
model_name_21213,5.877119708265391e-07,0.0
model_name_Passport,5.726612093787753e-07,0.0
model_name_Rogue,5.695646456875906e-07,0.0
model_name_235,5.607814077180113e-07,0.0
model_name_GLE300,5.568392272229093e-07,0.0
model_name_CLS500,5.39228703299495e-07,0.0
model_name_Quoris,5.390012810493254e-07,0.0
model_name_A1,5.245087457922464e-07,0.0
model_name_Prairie,5.202013040089594e-07,0.0
model_name_3303,5.086080741495125e-07,0.0
model_name_2123,5.061857169482051e-07,0.0
model_name_CRX,5.048636158206341e-07,0.0
model_name_2141,4.986770182257561e-07,0.0
model_name_2401,4.952911254976957e-07,0.0
model_name_Paseo,4.901260288362075e-07,0.0
model_name_Aerio,4.786816907496975e-07,0.0
model_name_Windstar,4.741455970814934e-07,0.0
model_name_Fora,4.6950402128390013e-07,0.0
model_name_S420,4.6681644412414804e-07,0.0
model_name_111,4.5982910070728964e-07,0.0
model_name_MX-6,4.40916144241188e-07,0.0
model_name_Venture,4.3382242390023853e-07,0.0
model_name_423 Kombi,4.3192102621644866e-07,0.0
model_name_CLK230,4.318723827369664e-07,0.0
model_name_Sedona,4.2603851018371924e-07,0.0
model_name_Idea,4.2581980987654864e-07,0.0
model_name_HHR,4.2512031868506106e-07,0.0
model_name_Van,4.2230854580215475e-07,0.0
model_name_Blazer,4.1463552636849447e-07,0.0
model_name_CR-Z,4.095108743865963e-07,0.0
model_name_Impala,4.092866733078565e-07,0.0
model_name_180,4.091232966926929e-07,0.0
model_name_M4,4.0557806104413536e-07,0.0
model_name_Samurai,4.034978605629896e-07,0.0
model_name_Latitude,4.013438501488092e-07,0.0
model_name_AX,4.0048730840159276e-07,0.0
model_name_CLA250,3.972414338391663e-07,0.0
model_name_Puma,3.9609268706975174e-07,0.0
model_name_S63 AMG,3.958575712082961e-07,0.0
model_name_C270,3.936895020184587e-07,0.0
model_name_H5,3.9192260155696285e-07,0.0
model_name_S600,3.9132593808343865e-07,0.0
model_name_Zeta,3.8495809998075114e-07,0.0
model_name_620,3.7536284412607857e-07,0.0
model_name_SL500,3.7325290171542454e-07,0.0
model_name_Safe,3.706518143155118e-07,0.0
model_name_340,3.659285570768443e-07,0.0
model_name_Verona,3.648835053885535e-07,0.0
model_name_350Z,3.5456775040482057e-07,0.0
model_name_CLS400,3.5452931518863926e-07,0.0
model_name_Versa,3.4760535013095626e-07,0.0
model_name_Renegade,3.4564890197391685e-07,0.0
model_name_M3,3.4063218844087477e-07,0.0
model_name_Magnum,3.363319236293458e-07,0.0
model_name_Challenger,3.2901203822114097e-07,0.0
model_name_GLC300,3.2725829593342024e-07,0.0
model_name_725,3.2404452439954526e-07,0.0
model_name_Excursion,3.196528325939178e-07,0.0
model_name_Leaf,3.177766976930339e-07,0.0
model_name_Malaga,3.1715723675358366e-07,0.0
model_name_Porter,3.155165816204115e-07,0.0
model_name_Primastar,3.017217957530042e-07,0.0
model_name_Pro Cee'd,3.0155285682358573e-07,0.0
model_name_2125,3.0146588174747386e-07,0.0
model_name_F150,2.937540138316061e-07,0.0
model_name_Silverado,2.929993607741496e-07,0.0
model_name_100NX,2.9294151424813683e-07,0.0
model_name_Ypsilon,2.9133619729164237e-07,0.0
model_name_E400,2.8900770331121843e-07,0.0
model_name_Smily,2.851115323578046e-07,0.0
model_name_Pajero Pinin,2.761769033056444e-07,0.0
model_name_G6,2.653880275205871e-07,0.0
model_name_1500,2.619381421838916e-07,0.0
model_name_2113,2.615897773363565e-07,0.0
model_name_12,2.5857289719086934e-07,0.0
model_name_S65 AMG,2.5742960301690105e-07,0.0
model_name_CLK280,2.5718763481885347e-07,0.0
model_name_LX,2.549930504555551e-07,0.0
model_name_225,2.533172694934506e-07,0.0
model_name_420,2.490787920658948e-07,0.0
model_name_1119,2.427213242349353e-07,0.0
model_name_Libero,2.387037414490494e-07,0.0
model_name_А22,2.3861645511623103e-07,0.0
model_name_L50,2.3401436133740073e-07,0.0
model_name_Cascada,2.3123344078356977e-07,0.0
model_name_XL7,2.309440144490137e-07,0.0
model_name_ML55 AMG,2.289146705060587e-07,0.0
model_name_Kadjar,2.2870535320048255e-07,0.0
model_name_310221,2.2720107783038842e-07,0.0
model_name_Logo,2.2708341783062007e-07,0.0
model_name_Expert Tepee,2.243677795762669e-07,0.0
model_name_Fiorino,2.2007760338702707e-07,0.0
model_name_CX,2.1539197965361152e-07,0.0
model_name_Amarok,2.1404211757186837e-07,0.0
model_name_322,2.121808283681813e-07,0.0
model_name_T3 Multivan,2.0518320009608213e-07,0.0
model_name_DS5,2.0311244648839637e-07,0.0
model_name_E500,1.993910317593414e-07,0.0
model_name_Econoline,1.973951836457048e-07,0.0
model_name_Rezzo,1.9702855870451232e-07,0.0
model_name_Seicento,1.9640311957150144e-07,0.0
model_name_107,1.946399160304355e-07,0.0
model_name_732,1.89220217890997e-07,0.0
model_name_Crosstour,1.8796717384390684e-07,0.0
model_name_Shuttle,1.8793068829944777e-07,0.0
model_name_635,1.851026251015377e-07,0.0
model_name_Manager,1.8307017613010173e-07,0.0
model_name_ML250,1.7811412824117907e-07,0.0
model_name_452,1.7666743097266114e-07,0.0
model_name_T3 Caravelle,1.7659370313124366e-07,0.0
model_name_2752,1.7633112887601908e-07,0.0
model_name_ML500,1.743411989115145e-07,0.0
model_name_MKX,1.731630589910339e-07,0.0
model_name_Up,1.7135153574222315e-07,0.0
model_name_Besta,1.7007728027039389e-07,0.0
model_name_B150,1.664344578357757e-07,0.0
model_name_Stealth,1.6163765155343593e-07,0.0
model_name_S-Coupe,1.6127239159704865e-07,0.0
model_name_i3,1.5688742964332096e-07,0.0
model_name_Astro Van,1.5538433402557225e-07,0.0
model_name_Endeavor,1.3869929897933808e-07,0.0
model_name_G350,1.3480659644484536e-07,0.0
model_name_G500,1.3247648501437392e-07,0.0
model_name_500X,1.304883707710038e-07,0.0
model_name_QQ6,1.303272720400452e-07,0.0
model_name_Aspen,1.2949568477986985e-07,0.0
model_name_Thema,1.2935453531734602e-07,0.0
model_name_500L,1.2105013961618594e-07,0.0
model_name_220,1.1719095093838938e-07,0.0
model_name_GL63,1.1549788836473143e-07,0.0
model_name_Eldorado,1.1452660504413725e-07,0.0
model_name_Grandeur,1.122887200265361e-07,0.0
model_name_T6,1.0774890442306132e-07,0.0
model_name_Thalia,1.0537687892704323e-07,0.0
model_name_9 - 7X,1.0162185859910215e-07,0.0
model_name_ML430,1.0131030748891229e-07,0.0
model_name_B-Max,1.010902460394997e-07,0.0
model_name_1300,9.501759098510185e-08,0.0
model_name_GTV,9.258519674837758e-08,0.0
model_name_SLC200,9.130870973570063e-08,0.0
model_name_Kalos,8.907536378252616e-08,0.0
model_name_Musa,8.865559183177554e-08,0.0
model_name_Solano,8.81800441314293e-08,0.0
model_name_Gol,8.676585499345173e-08,0.0
model_name_C300,8.409327222270453e-08,0.0
model_name_T6 Multivan,8.396287294804685e-08,0.0
model_name_H 100,8.356589016319848e-08,0.0
model_name_S560,8.2672718955385e-08,0.0
model_name_309,8.260491145763661e-08,0.0
model_name_ВИС,7.999658671126065e-08,0.0
model_name_S1000,7.617413765806278e-08,0.0
model_name_A2,7.547403049367221e-08,0.0
model_name_AMG GT4,7.253152435463344e-08,0.0
model_name_S260,7.243295109095323e-08,0.0
model_name_Teramont,7.228157887735375e-08,0.0
model_name_City,7.124165572958998e-08,0.0
model_name_L300,7.117841858647486e-08,0.0
model_name_Maxity,7.007804774047265e-08,0.0
model_name_STS,6.906397390011953e-08,0.0
model_name_T5 Shuttle,6.393907034485896e-08,0.0
model_name_GLK250,6.35683852849105e-08,0.0
model_name_F-Type,6.230945120627766e-08,0.0
model_name_C350,6.221305405605677e-08,0.0
model_name_Starlet,6.149078441305001e-08,0.0
model_name_Quest,5.883584741419048e-08,0.0
model_name_Pregio,5.7089461742640677e-08,0.0
model_name_Interstar,5.2933086759580676e-08,0.0
model_name_SL380,5.109242462600736e-08,0.0
model_name_205,5.005267201435037e-08,0.0
model_name_G55 AMG,4.967838923028442e-08,0.0
model_name_Avella,4.3815443951588594e-08,0.0
model_name_Charger,4.11477141000674e-08,0.0
model_name_C6,4.04429629161306e-08,0.0
model_name_Bonneville,3.694697782049008e-08,0.0
model_name_Tempo,3.673073273186301e-08,0.0
model_name_Cabstar,3.624456134606608e-08,0.0
model_name_Eclipse Cross,3.5979561849975584e-08,0.0
model_name_2111,3.5905413769095724e-08,0.0
model_name_Kapitan,3.567937087724189e-08,0.0
model_name_Taunus,3.550662272043893e-08,0.0
model_name_112,3.37312927351766e-08,0.0
model_name_SLK200,3.137290714641841e-08,0.0
model_name_Continental,2.9683282120145406e-08,0.0
model_name_310210,2.861785723978724e-08,0.0
model_name_2402,2.8304241767560313e-08,0.0
model_name_Campo,2.8272114329196427e-08,0.0
model_name_Skyline,2.7970389595481192e-08,0.0
model_name_CLS55 AMG,2.6535819757945988e-08,0.0
model_name_Pulsar,2.6421049189570382e-08,0.0
model_name_Citigo,2.6353856303985073e-08,0.0
model_name_Alphard,2.565409522529084e-08,0.0
model_name_GT,2.5569417575803038e-08,0.0
model_name_Le Baron,2.3829669359131735e-08,0.0
model_name_CL,1.7896219985810555e-08,0.0
model_name_CX-3,1.730196738386033e-08,0.0
model_name_Cavalier,1.642631277283058e-08,0.0
model_name_S280,1.541053867228066e-08,0.0
model_name_Boxster,1.5177759257767668e-08,0.0
model_name_Suburban,1.4773986296791928e-08,0.0
model_name_Commodore,1.4529874859165905e-08,0.0
model_name_Aviator,1.4358794060954741e-08,0.0
model_name_264,1.3640903559057822e-08,0.0
model_name_Pointer,1.2909261713649644e-08,0.0
model_name_Urvan,1.2573457550961644e-08,0.0
model_name_Nitro,1.233421073365613e-08,0.0
model_name_GL550,1.2134175237465671e-08,0.0
model_name_S-Type,1.196495073187316e-08,0.0
model_name_I,1.1775659658000323e-08,0.0
model_name_360,1.1528055164377886e-08,0.0
model_name_400,1.1506250158206173e-08,0.0
model_name_F-Pace,1.1442029537659433e-08,0.0
model_name_Florid,1.1344756883731086e-08,0.0
model_name_Corrado,1.0795112460370132e-08,0.0
model_name_V8,1.0293453311153712e-08,0.0
model_name_XG 30,9.337889879971157e-09,0.0
model_name_GLC200,8.709736999708798e-09,0.0
model_name_Seville,8.387157947594335e-09,0.0
model_name_Monza,8.376628433323984e-09,0.0
model_name_Colorado,7.756688971045467e-09,0.0
model_name_Aerostar,6.146392175416582e-09,0.0
model_name_Crown Victoria,5.431679301227198e-09,0.0
model_name_3234,4.097357902067491e-09,0.0
